vinculo;categoria;cargo;ano_exercicio;remuneracao_basica;vantagens_pessoais;funcao_comissionada;gratificacao_natalina;horas_extras;horas_eventuais;abono;reversao_teto;IR;INSS;falta;remuneracao_liquida;diarias;auxilios;vantagens_indenizadoras
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1798.21;0.0;0.0;-1798.21;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;21186.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5043.03;-751.99;0.0;15391.84;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1649.32;0.0;0.0;-1649.32;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.37;-751.99;0.0;16958.37;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.17;0.0;0.0;-2103.17;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.36;-751.99;0.0;16958.38;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.36;-751.99;0.0;16958.38;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.37;-751.99;0.0;16958.37;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.17;0.0;0.0;-2103.17;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5695.85;-665.59;0.0;16582.29;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.18;0.0;0.0;-2103.18;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5181.23;-751.99;0.0;17010.51;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.17;0.0;0.0;-2103.17;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5235.38;-555.08;0.0;17153.27;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.17;0.0;0.0;-2103.17;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.37;-751.99;0.0;16958.37;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.17;0.0;0.0;-2103.17;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.37;-751.99;0.0;16958.37;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.17;0.0;0.0;-2103.17;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;14315.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3015.26;0.0;0.0;11300.23;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1312.25;0.0;0.0;-1312.25;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.37;-751.99;0.0;16958.37;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.17;0.0;0.0;-2103.17;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.37;-751.99;0.0;16958.37;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.17;0.0;0.0;-2103.17;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.37;-751.99;0.0;16958.37;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.17;0.0;0.0;-2103.17;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.37;-751.99;0.0;16958.37;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.17;0.0;0.0;-2103.17;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;14315.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3067.39;0.0;0.0;11248.1;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1312.26;0.0;0.0;-1312.26;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.37;-751.99;0.0;16958.37;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.17;0.0;0.0;-2103.17;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.37;-751.99;0.0;16958.37;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.17;0.0;0.0;-2103.17;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.36;-751.99;0.0;16958.38;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.36;-751.99;0.0;16958.38;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;17207.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3655.96;-751.99;0.0;12799.85;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1577.4;0.0;0.0;-1577.4;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.37;-751.99;0.0;16958.37;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.17;0.0;0.0;-2103.17;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.37;-751.99;0.0;16958.37;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2103.17;0.0;0.0;-2103.17;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.36;-751.99;0.0;16958.38;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.36;-751.99;0.0;16958.38;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.36;-751.99;0.0;16958.38;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.36;-751.99;0.0;16958.38;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.36;-751.99;0.0;16958.38;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5181.23;-751.99;0.0;17010.51;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.36;-751.99;0.0;16958.38;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.36;-751.99;0.0;16958.38;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.36;-751.99;0.0;16958.38;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2021;8141.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1162.69;-751.99;0.0;6226.64;0.0;312.54;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2021;4440.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-256.6;-473.0;0.0;3711.12;0.0;178.59;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.36;-751.99;0.0;16958.38;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;22943.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5233.36;-751.99;0.0;16958.38;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSESSOR PARLAMENTAR;2020;13507.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2638.32;-751.99;0.0;10116.88;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-4373.54;-751.99;0.0;8368.89;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-367.62;0.0;0.0;-367.62;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2016;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2017;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2015;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2015;13488.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2582.65;-751.99;0.0;10154.22;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1237.0;0.0;0.0;-1237.0;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2582.65;-751.99;0.0;10159.78;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1237.0;0.0;0.0;-1237.0;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2015;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2020;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;1189.8;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2015;13389.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2582.65;-751.99;0.0;10054.79;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1237.0;0.0;0.0;-1237.0;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2013;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2582.65;-751.99;0.0;10159.78;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1237.0;0.0;0.0;-1237.0;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2020;12914.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3660.03;-751.99;0.0;8502.0;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2014;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2582.65;-751.99;0.0;10159.78;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1237.0;0.0;0.0;-1237.0;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2014;13389.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2582.65;-751.99;0.0;10054.79;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1237.0;0.0;0.0;-1237.0;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2016;8104.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1359.27;0.0;0.0;6744.85;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-742.87;0.0;0.0;-742.87;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2717.28;-751.99;0.0;10025.15;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2017;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2013;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2020;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2582.67;-751.99;0.0;10159.76;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2530.53;-751.99;0.0;10211.9;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.99;0.0;0.0;-1236.99;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2020;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2020;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10107.63;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2015;13485.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2634.8;-751.99;0.0;10098.24;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.98;0.0;0.0;-1236.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;8104.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1359.27;0.0;0.0;6744.85;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-742.87;0.0;0.0;-742.87;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2015;13494.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2530.53;-751.99;0.0;10211.9;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;ASSISTENTE PARLAMENTAR INTERMEDIÁRIO;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1236.99;0.0;0.0;-1236.99;0.0;0.0;0
